Image,MLS#,Address,City,Status,Status Timestamp,Prop Type,Acres,SQFT Total,SQFTAbvGr,Rooms,Beds,Baths,Garage/Park,Built,DOM,Association Amenities,Assessed Value,Driveway Type,Price,Property Tax,Zoning,Handicap Features,Energy Features,HOA Fee Amount,HOA YN,HOA Fee Frequency,Bank Owned or Controlled Property YN,High School,Elementary School,Nearby Amenities,Swimming Pool YN,Direct Waterfront YN,Waterfront Description,Price Change Timestamp,Cooling,Heat Type,Heat Fuel Type,Intermediate School,Exterior Features,Middle Jr High School,Pool Description,Estimated Annual Heat Co,Photo
https://smartmls-assets.cdn-connectmls.com/pics/0760CD277B762079E063D501100A228D/HD_1696961437376_170603357_1.JPEG,170603357,"184  Pequot Ave. , Unit# 205",New London,ACTV,01/12/2024,CO,,776,776,4,2,2/0,"0 Car Garage, None",1962,114,"Club House, Elevator, Exercise Room/Health Club",65660,,164900,2445,0,,,565,Yes,Monthly,No,New London,Per Board of Ed,"Basketball Court, Library, Medical Facilities, Park, Playground/Tot Lot, Public Transportation",No,Yes,"River, Walk to Water, Dock or Mooring",,Wall Unit,Baseboard,Natural Gas,,Sidewalk,Dover Jackson,,,
https://smartmls-assets.cdn-connectmls.com/pics/07AF0031ECD73578E063D501100A9A99/P_1697297999624_170604371_1.JPEG,170604371,"2  Fraser Pl. , Unit# A",Hartford,ACTV,04/04/2024,CO,,1078,1078,4,2,1/1,"1 Car Garage, Detached Garage",1920,176,None,28665,,78000,1976,NX-2,,,250,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,Central Air,Hot Air,Electric,Per Board of Ed,,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/08B7F8FC3097147BE0631401100A2234/HD_1698441882733_170607187_1.JPEG,170607187,"7  River Rd. , Unit# H-3 Boat Slip",Greenwich,ACTV,10/27/2023,CO,,50,50,1,0,0/0,"0 Car Garage, Other",2000,166,None,0,,85000,0,WB,,,192,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,No,Yes,"Direct Waterfront, Water Community",,None,Other,Other,,,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/053FE8A783B3CADBE0631401100A4AE6/HD_1694625923268_170597815_1.JPEG,170597815,"403  Chestnut Cir. , Unit# 76",Middlebury,ACTV,09/13/2023,CO,,2292,2292,5,2,2/0,"2 Car Garage, Attached Garage",2023,207,Club House,21000,,665600,999999999,PRD,,,510,Yes,Monthly,No,Pomperaug,Per Board of Ed,"Health Club, Shopping/Mall",No,No,Not Applicable,,Central Air,Heat Pump,Electric,Per Board of Ed,Deck,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/0801DB721AA7C327E063D501100A9125/HD_1697658315189_170605081_1.JPEG,170605081,819  Connecticut Ave.,Bridgeport,ACTV,03/25/2024,CP,,750,750,4,2,1/0,"0 Car Garage, Off Street Parking",1908,172,,1679300,,74000,9999,RC,,,490,Yes,Monthly,Yes,Per Board of Ed,Per Board of Ed,,No,No,Access,03/25/2024,Window Unit,Baseboard,Natural Gas,,Porch-Enclosed,,,,
https://smartmls-assets.cdn-connectmls.com/pics/001FC2FEDC794BB1E063D501100A95D6/HD_1688999546010_170583213_1.JPEG,170583213,"43  Whiting Farms Ln. , Unit# 43",East Lyme,ACTV,09/12/2023,CO,,1571,1571,6,2,2/1,"2 Car Garage, Attached Garage",2023,222,,0,,542500,999999999,SU,,Thermopane Windows,400,Yes,Monthly,No,East Lyme,Per Board of Ed,"Library, Medical Facilities, Park, Public Rec Facilities, Shopping/Mall",No,No,Not Applicable,,Central Air,Hot Air,Propane,,"Deck, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/001FC2FEDC794BB1E063D501100A95D6/HD_1688999744086_170583223_1.JPEG,170583223,"15  Whiting Farms Ln. , Unit# 15",East Lyme,ACTV,07/10/2023,CO,,1571,1571,6,2,2/1,"2 Car Garage, Attached Garage",2023,272,,0,,550900,9999999,SU,,Thermopane Windows,354,Yes,Monthly,No,East Lyme,Per Board of Ed,"Library, Medical Facilities, Park, Public Rec Facilities, Shopping/Mall",No,No,Not Applicable,,Central Air,Hot Air,Propane,,"Deck, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/1045FCD8F330D0CEE0631401100A0637/HD_1706743206268_170578228_1.JPEG,170578228,"60  Wilton Rd. , Unit# 3B",Westport,ACTV,12/07/2023,CO,,2437,2437,6,2,2/1,"2 Car Garage, Attached Garage, Unit Garage, Assigned Parking",2023,259,"Elevator, Exercise Room/Health Club, Guest Parking, Security Services",999999,,2850000,999999,GBD-R,,"Energy Star Rated, Extra Insulation, Generator, Programmable Thermostat, Thermopane Windows",1433,Yes,Monthly,No,Staples,Kings Highway,"Commuter Bus, Health Club, Library, Medical Facilities, Park, Public Rec Facilities, Shopping/Mall, Tennis Courts",No,Yes,"Direct Waterfront, River, Water Community, View",,Central Air,"Hydro Air, Zoned",Natural Gas,,"Balcony, Covered Deck, Terrace",Coleytown,,,
https://smartmls-assets.cdn-connectmls.com/pics/092D718AD4AC1391E0631401100AD3C1/HD_1698943520267_170580656_1.JPEG,170580656,"98  Brookfield St. , Unit# A",Hartford,ACTV,03/23/2024,CO,,1911,1911,8,4,1/1,"0 Car Garage, 4 Total Spaces, None, Paved, Unassigned Parking, Driveway",2023,177,Guest Parking,18760,,315000,1294,MX-2,,"Storm Doors, Storm Windows",360,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Commuter Bus, Library, Private School(s), Public Rec Facilities, Public Transportation, Walk to Bus Lines",No,Yes,River,10/18/2023,Central Air,Hot Air,Propane,,"Gutters, Lighting",,,,
https://smartmls-assets.cdn-connectmls.com/pics/117252B860A01345E063D501100A18EF/HD_1708041839209_170579726_1.JPEG,170579726,"41  Richmondville Ave. , Unit# 109",Westport,ACTV,06/28/2023,CO,,1300,1300,4,2,2/0,"2 Car Garage, Detached Garage",2022,284,"Elevator, Exercise Room/Health Club, Pool",0,,1495000,0,B_A,,,1314,Yes,Monthly,No,Staples,Coleytown,"Golf Course, Library, Paddle Tennis, Public Rec Facilities, Tennis Courts",Yes,No,,06/28/2023,Central Air,Gas on Gas,,,"Terrace, Lighting, Hot Tub, Patio",Coleytown,"Heated, Spa, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/1045FCD8F330D0CEE0631401100A0637/HD_1706742588197_170578231_1.JPEG,170578231,"60  Wilton Rd. , Unit# Penthouse 4B",Westport,ACTV,06/26/2023,CO,,2437,2437,6,2,2/1,"2 Car Garage, Attached Garage, Unit Garage, Assigned Parking",2023,286,"Elevator, Exercise Room/Health Club, Guest Parking, Security Services",99999,,3880000,99999,GBD-R,,"Energy Star Rated, Extra Insulation, Generator, Programmable Thermostat, Thermopane Windows",1433,Yes,Monthly,No,Staples,Kings Highway,"Commuter Bus, Golf Course, Health Club, Library, Medical Facilities, Park, Public Rec Facilities, Tennis Courts",No,Yes,"Direct Waterfront, River, Water Community, View",,Central Air,"Hydro Air, Zoned",Natural Gas,,"Balcony, Terrace",Coleytown,,,
https://smartmls-assets.cdn-connectmls.com/pics/1045FCD8F330D0CEE0631401100A0637/HD_1706742897619_170578230_1.JPEG,170578230,"60  Wilton Rd. , Unit# Penthouse 4A",Westport,ACTV,06/26/2023,CO,,2437,2437,6,2,2/1,"2 Car Garage, Attached Garage, Unit Garage, Assigned Parking",2023,286,"Elevator, Exercise Room/Health Club, Guest Parking, Security Services",999999,,4750000,999999,GBD-R,,"Energy Star Rated, Extra Insulation, Generator, Programmable Thermostat, Thermopane Windows",1433,Yes,Monthly,No,Staples,Kings Highway,"Commuter Bus, Golf Course, Health Club, Library, Medical Facilities, Park, Public Rec Facilities, Tennis Courts",No,Yes,"Direct Waterfront, River, Water Community, View",,Central Air,"Hydro Air, Zoned",Natural Gas,,"Balcony, Terrace",Coleytown,,,
https://smartmls-assets.cdn-connectmls.com/pics/01530FA24C362772E0631401100A06FC/HD_1690305643417_170586351_1.JPEG,170586351,"91  Hillside Ave. , Unit# B",Shelton,ACTV,07/25/2023,CO,,1588,1188,5,3,1/1,"1 Car Garage, Attached Garage",1989,257,None,106330,,399999,1858,R-4,,,230,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Library, Medical Facilities, Paddle Tennis, Park, Playground/Tot Lot, Private School(s), Public Rec Facilities, Public Transportation",No,No,Not Applicable,11/26/2023,Window Unit,"Baseboard, Heat Pump, Hot Water",Gas In Street,Per Board of Ed,,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/0162F59227AB4A31E0631401100AC79C/HD_1690380468609_170586996_1.JPEG,170586996,"31  Woodland St. , Unit# 12F",Hartford,ACTV,07/26/2023,CO,,861,861,3,1,1/0,"1 Car Garage, Covered Garage, Parking Garage",1963,256,"Elevator, Exercise Room/Health Club, Pool, Security Services",29143,,179900,2009,MX-2,,Thermopane Windows,852,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Golf Course, Health Club, Medical Facilities, Public Transportation, Walk to Bus Lines",Yes,No,,02/16/2024,Central Air,Hot Air,Natural Gas,,,,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/15391769C9B888E8E0631401100A5D8E/HD_1712183331072_1_copy.JPEG,24007898,98  Bodine Ct.,Stratford,NEW - OUR,04/08/2024,CP,,962,962,6,3,1/0,"0 Car Garage, 2 Total Spaces, None, Paved, Driveway",1943,5,,,,159900,,RM1,,,608,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,Window Unit,Hot Air,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/FBDA7644CCF33A2CE0531401100ABDEC/P_1684288474399_170570658_1.JPEG,170570658,"1  Gold St. , Unit# S",Hartford,ACTV,05/22/2023,CO,,2276,2276,5,2,2/0,"1 Car Garage, Under House Garage",1969,321,"Elevator, Guest Parking, Security Services",77175,,525000,5321,DT-2,,,2255,Yes,Monthly,No,Hartford,Per Board of Ed,"Library, Medical Facilities, Park, Public Transportation, Walk to Bus Lines",No,No,Not Applicable,05/16/2023,Central Air,Hot Water,Other,,Balcony,,,,
https://smartmls-assets.cdn-connectmls.com/pics/026BA9AC9C575FCFE063D501100A4F4E/HD_1691522909571_170589262_1.JPEG,170589262,"9  Lombard Cir. , Unit# 17",North Haven,ACTV,08/08/2023,CO,,1967,1967,7,3,2/1,"2 Car Garage, Attached Garage",2024,243,,0,,540000,0,special residential,Raised Toilet,"Home Energy Rating, Programmable Thermostat, Ridge Vents, Thermopane Windows",343,Yes,Monthly,No,North Haven,Per Board of Ed,,No,No,Not Applicable,,Central Air,Heat Pump,Electric,,Patio,,,,
https://smartmls-assets.cdn-connectmls.com/pics/029455833069A383E0631401100A714E/HD_1691684624130_170589271_1.JPEG,170589271,"31  Lombard Cir. , Unit# 19",North Haven,ACTV,08/08/2023,CO,,2370,2370,7,4,2/1,"2 Car Garage, Attached Garage",2024,243,,0,,550000,0,Special Residential,Raised Toilet,"Home Energy Rating, Extra Insulation, Programmable Thermostat, Thermopane Windows",343,Yes,Monthly,No,North Haven,Montowese,,No,No,Not Applicable,,Central Air,Heat Pump,Electric,North Haven,"Gutters, Patio, Underground Sprinkler, Underground Utilities",PBOE,,,
https://smartmls-assets.cdn-connectmls.com/pics/0204C922725AEA30E063D501100A69B6/HD_1691068090862_170588308_1.JPEG,170588308,"83  Columbus Pl. , Unit# E",Stamford,ACTV,03/11/2024,CO,,1140,1140,4,2,1/1,"0 Car Garage, None",1985,250,,215810,,399000,5365,RM1,,,300,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Basketball Court, Commuter Bus, Golf Course, Health Club, Library, Park, Playground/Tot Lot, Walk to Bus Lines",No,No,,03/11/2024,Central Air,Heat Pump,Electric,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/156C08CCFDD62562E0631401100A4C6A/HD_1712417489080__DSC6782.JPEG,24007862,"730  Heritage Vlg. , Unit# A",Southbury,NEW,04/06/2024,CO,,1398,1398,5,2,2/0,"1 Car Garage, Detached Garage",1972,2,"Club House, Exercise Room/Health Club, Gardening Area, Health Club, Pool, Security Services, Shuttle Service",,,429000,3692,Residential,,,719,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Bocci Court, Golf Course, Library, Medical Facilities, Shopping/Mall, Tennis Courts",Yes,No,Not Applicable,,Central Air,Radiant,Electric,,Patio,,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/E0913910B774EA5EE0531401100ACFB1/HD_1654286803147_170488885_1.JPEG,170488885,"1  Broad St. , Unit# 20F&G",Stamford,ACTV,10/12/2022,CO,,3207,3207,7,3,3/1,"2 Car Garage, Under House Garage",2009,695,"Gardening Area, Guest Parking, Pool, Security Services, Shuttle Service",957300,,1550000,25579,CCN,,"Programmable Thermostat, Thermopane Windows",3015,Yes,Monthly,No,Westhill,Davenport Ridge,"Library, Park, Shopping/Mall",Yes,No,View,01/13/2023,Central Air,"Heat Pump, Hot Air",Natural Gas,,Balcony,Rippowam,"Indoor Pool, Lap Pool, Heated",,
https://smartmls-assets.cdn-connectmls.com/pics/1535E17A7A6380E4E0631401100A956C/HD_1712173708359_imagejpeg_0_9_.JPEG,24007985,"2  Earls Ct. , Unit# F",Farmington,NEW,04/03/2024,CO,,1166,1166,5,2,2/0,"1 Car Garage, Attached Garage",1970,5,,144830,,311000,3506,RDM,,,479.42,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,Yes,No,Not Applicable,,Central Air,Hot Water,Natural Gas,,Patio,,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/F341A36858196C9AE0531401100ACCC7/HD_1674841231706_170547164_1.JPEG,170547164,"7  River Rd. , Unit# H-3",Greenwich,ACTV,01/27/2023,CO,,50,50,1,1,1/0,"0 Car Garage, Other",1988,436,,0,,98000,999999999,WD,,,167,Yes,Monthly,No,Greenwich,Cos Cob,,No,Yes,"Direct Waterfront, Harbor, Dock or Mooring",05/09/2023,None,None,Other,,,Central,,,
https://smartmls-assets.cdn-connectmls.com/pics/12878DA8B0F7CEA0E063D501100A66E5/HD_1709219870309_IMG_4838.JPEG,24000510,"184  Pequot Ave. , Unit# 101",New London,ACTV,02/29/2024,CO,,713,713,3,2,2/0,"0 Car Garage, 1 Total Spaces, None, Paved, Off Street Parking",1962,40,"Elevator, Exercise Room/Health Club",77280,,155000,2878,Per Town,,,902.84,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Commuter Bus, Medical Facilities, Park",No,Yes,L. I. Sound Frontage,,Wall Unit,Radiator,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/FA3B20FF640D624CE053D501100A0040/HD_1682519013332_170560252_1.JPEG,170560252,"27  Sallys Way. , Unit# 24",Shelton,ACTV,04/08/2024,CO,,1594,1594,5,2,2/1,"2 Car Garage, Attached Garage, Paved",2023,349,,0,,519900,0,IA-2,,"Extra Insulation, Programmable Thermostat, Ridge Vents, Thermopane Windows",157,Yes,Monthly,No,Shelton,Per Board of Ed,,No,No,Not Applicable,04/08/2024,Central Air,Gas on Gas,Gas In Street,,"Deck, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/F5ADE5A2B63CDB5CE053D501100A2303/HD_1677512182494_170551607_1.JPEG,170551607,"379  Whitfield St. , Unit# BN1834",Guilford,ACTV,02/27/2023,CO,,767,767,1,0,0/0,"1 Car Garage, Unassigned Parking, Parking Lot",2012,405,"Club House, Guest Parking, Pool, Security Services, Tennis Courts",18270,,24500,473,c,Ramps,,420,Yes,Monthly,No,Guilford,Per Board of Ed,"Bocci Court, Golf Course, Library, Medical Facilities, Park, Private Rec Facilities, Shopping/Mall, Tennis Courts",Yes,Yes,"Direct Waterfront, Frontage, Dock or Mooring, View",07/31/2023,None,None,Other,,"Balcony, Deck, Grill, Patio, Tennis Court",,"Pool House, In Ground Pool, Heated, Safety Fence, Tile",,
https://smartmls-assets.cdn-connectmls.com/pics/F8D1A6F3DFCF0B15E053D501100A5E31/HD_1680993455177_170560353_1.JPEG,170560353,"36  Sallys Way. , Unit# 14",Shelton,ACTV,04/08/2023,CO,,1551,1551,5,2,2/1,"1 Car Garage, Attached Garage, Paved",2021,366,,117530,,529900,2589,IA-2,,"Extra Insulation, Programmable Thermostat, Ridge Vents, Thermopane Windows",157,Yes,Monthly,No,Shelton,Per Board of Ed,,No,No,Not Applicable,09/11/2023,Central Air,Gas on Gas,Gas In Street,,"Deck, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/F8D1A6F3DFCF0B15E053D501100A5E31/HD_1680989834282_170560251_1.JPEG,170560251,"29  Sallys Way. , Unit# 23",Shelton,ACTV,04/08/2024,CO,,1594,1594,5,2,2/1,"2 Car Garage, Attached Garage, Paved",2023,366,,0,,519900,0,IA-2,,"Extra Insulation, Programmable Thermostat, Ridge Vents, Thermopane Windows",157,Yes,Monthly,No,Shelton,Per Board of Ed,,No,No,Not Applicable,04/08/2024,Central Air,Gas on Gas,Gas In Street,,"Deck, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/150B13AC726CE438E063D501100A6D5A/HD_1711988556207_IMG_7407.JPEG,24005562,"8  Hughes Pl. , Unit# 1N",New Haven,NEW,04/05/2024,CO,,1790,1790,4,2,2/0,"0 Car Garage, 1 Total Spaces, None, Parking Lot, Off Street Parking, Assigned Parking",2004,3,,352940,,630000,13129,RM2,"Handicap Parking, Roll-In Shower",,757.64,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Health Club, Library, Medical Facilities, Park, Public Transportation, Shopping/Mall, Walk to Bus Lines",No,No,Not Applicable,,Central Air,Hot Air,Natural Gas,,"Sidewalk, Breezeway",,,,
https://smartmls-assets.cdn-connectmls.com/pics/ECB4AD2927C82C96E0531401100A6772/HD_1667632248798_170533660_1.JPEG,170533660,"191  Foster St. , Unit# B-11",New Haven,NEW,03/27/2024,CO,,1302,1302,4,2,2/0,"0 Car Garage, 1 Total Spaces, Assigned Parking, Off Street Parking",1916,522,,238630,,520800,9486,IL,,,350,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,11/02/2022,Central Air,Hot Air,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/ECB4B554C2C7769EE0531401100A55F5/HD_1667632077601_170533400_1.JPEG,170533400,"191  Foster St. , Unit# A-2",New Haven,NEW,03/27/2024,CO,,1464,1464,6,3,2/1,"2 Car Garage, Under House Garage",1916,522,,238630,,732000,999999999,IL,,,350,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,11/02/2022,Central Air,Hot Air,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/15391769C9B888E8E0631401100A5D8E/HD_1712217494751_Front_Of_17_O.JPEG,24008097,"27  Crows Nest Ln. , Unit# 17-O",Danbury,ACTV,04/04/2024,CO,,1944,1332,6,2,1/1,"1 Car Garage, 2 Total Spaces, Under House Garage, Paved, Off Street Parking",1988,4,"Basketball Court, Club House, Guest Parking, Pool",,,339900,3956,RA,,"Programmable Thermostat, Storm Doors, Thermopane Windows",395,Yes,Monthly,No,Danbury,Shelter Rock,"Basketball Court, Bocci Court, Health Club, Lake, Library, Playground/Tot Lot, Private School(s), Shopping/Mall",Yes,No,Not Applicable,04/04/2024,Central Air,"Heat Pump, Hot Air",Electric,,,Broadview,"Heated, Pool House, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/F951A6466E728005E0531401100AC190/HD_1681500784105_170562608_1.JPEG,170562608,"0  Country Ln. , Unit# 120",Berlin,ACTV,04/14/2023,CO,,1729,1729,6,3,2/1,"2 Car Garage, Attached Garage",2023,359,,0,,439900,0,R-11,,,400,Yes,Monthly,No,Berlin,Per Board of Ed,"Medical Facilities, Shopping/Mall",No,No,Not Applicable,04/14/2023,Central Air,Hot Air,Natural Gas,,"Deck, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/F9526DC53992A83FE053D501100A9C3E/HD_1681504005862_170562824_1.JPEG,170562824,"0  Country Ln. , Unit# 116",Berlin,ACTV,04/14/2023,CO,,1964,1964,7,3,3/0,"1 Car Garage, Attached Garage",2023,359,,0,,449900,0,R-11,,,400,Yes,Monthly,No,Berlin,Per Board of Ed,"Medical Facilities, Shopping/Mall",No,No,Not Applicable,04/14/2023,Central Air,Hot Air,Natural Gas,,"Deck, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/F951A6466E728005E0531401100AC190/HD_1681501998168_170562818_1.JPEG,170562818,"0  Country Ln. , Unit# 125",Berlin,ACTV,04/14/2023,CO,,1798,1798,6,3,2/1,"2 Car Garage, Attached Garage",2023,359,,0,,439900,0,R-11,,,400,Yes,Monthly,No,Berlin,Per Board of Ed,"Medical Facilities, Shopping/Mall",No,No,Not Applicable,04/14/2023,Central Air,Hot Air,Natural Gas,,"Deck, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/F951A6466E728005E0531401100AC190/HD_1681501461245_170562817_1.JPEG,170562817,"0  Country Ln. , Unit# 124",Berlin,ACTV,04/14/2023,CO,,1208,1208,4,1,1/1,"2 Car Garage, Attached Garage",2023,359,,0,,369900,0,R-11,,,400,Yes,Monthly,No,Berlin,Per Board of Ed,"Medical Facilities, Shopping/Mall",No,No,Not Applicable,04/14/2023,Central Air,Hot Air,Natural Gas,,"Deck, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/F951FFFB14078008E053D501100A3A2E/HD_1681502755534_170562821_1.JPEG,170562821,"0  Country Ln. , Unit# 114",Berlin,ACTV,04/14/2023,CO,,1374,1374,5,2,2/0,"1 Car Garage, Attached Garage",2023,359,,0,,389900,0,R-11,,,400,Yes,Monthly,No,Berlin,Per Board of Ed,"Medical Facilities, Shopping/Mall",No,No,Not Applicable,04/14/2023,Central Air,Hot Air,Natural Gas,,"Deck, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/F951A6466E728005E0531401100AC190/HD_1681500320981_170562583_1.JPEG,170562583,"0  Country Ln. , Unit# 119",Berlin,ACTV,04/14/2023,CO,,1131,1131,4,1,1/1,"2 Car Garage, Attached Garage",2023,359,,0,,359900,0,R-11,,,400,Yes,Monthly,No,Berlin,Per Board of Ed,"Medical Facilities, Shopping/Mall",No,No,Not Applicable,04/14/2023,Central Air,Hot Air,Natural Gas,,"Deck, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/DD94DEC9A4EEAE7EE053D501100AE043/HD_1651003011426_170357535_1.JPEG,170357535,"180  Park St. , Unit# 302",New Canaan,ACTV,12/01/2020,CO,,1429,1429,5,2,2/0,"2 Car Garage, Assigned Parking, Parking Garage, Security",2020,1223,"Club House, Elevator, Exercise Room/Health Club, Guest Parking, Playground/Tot Lot, Security Services",883540,,1595000,16734,APT,,Thermopane Windows,1255,Yes,Monthly,No,New Canaan,South,"Library, Paddle Tennis, Park, Private Rec Facilities, Public Pool, Public Rec Facilities, Public Transportation",No,No,Not Applicable,01/09/2024,"Central Air, Zoned",Gas on Gas,Natural Gas,,"Balcony, French Doors, Garden Area, Grill, Lighting, Sidewalk",Saxe Middle,,,
https://smartmls-assets.cdn-connectmls.com/pics/DD94DEC9A4EEAE7EE053D501100AE043/HD_1651002979171_170357530_1.JPEG,170357530,"180  Park St. , Unit# 204",New Canaan,ACTV,11/20/2023,CO,,1236,1236,4,2,2/0,"2 Car Garage, Assigned Parking, Parking Garage, Security",2020,1223,"Club House, Elevator, Exercise Room/Health Club, Guest Parking, Playground/Tot Lot",798490,,1525000,15123,APT,,"Programmable Thermostat, Thermopane Windows",1086,Yes,Monthly,No,New Canaan,South,"Library, Paddle Tennis, Park, Private Rec Facilities, Public Pool, Public Rec Facilities, Public Transportation, Tennis Courts",No,No,Not Applicable,,"Central Air, Zoned","Gas on Gas, Zoned",Natural Gas,,"Balcony, French Doors",Saxe Middle,,,
https://smartmls-assets.cdn-connectmls.com/pics/F3D6A42D7DBE6781E0531401100A5358/HD_1675475596392_170357549_1.JPEG,170357549,"160  Park St. , Unit# 103",New Canaan,ACTV,12/01/2020,CO,,1240,1240,4,2,2/0,"2 Car Garage, Assigned Parking, Parking Garage, Security",2020,1223,"Club House, Elevator, Exercise Room/Health Club, Guest Parking, Playground/Tot Lot",800380,,1375000,15159,APT,,"Programmable Thermostat, Thermopane Windows",1089,Yes,Monthly,No,New Canaan,South,"Library, Paddle Tennis, Park, Private Rec Facilities, Public Pool, Public Rec Facilities, Public Transportation, Tennis Courts",No,No,Not Applicable,,"Central Air, Zoned","Gas on Gas, Zoned",Natural Gas,,"Balcony, French Doors, Garden Area, Grill, Lighting, Sidewalk, Terrace",Saxe Middle,,,
https://smartmls-assets.cdn-connectmls.com/pics/0282DF797C572BEDE063D501100A8B6A/HD_1691617057188_170357553_1.JPEG,170357553,"160  Park St. , Unit# 202",New Canaan,ACTV,12/01/2020,CO,,2402,2402,6,3,3/0,"2 Car Garage, Assigned Parking, Parking Garage, Security",2020,1223,"Club House, Elevator, Exercise Room/Health Club, Guest Parking, Playground/Tot Lot",1538390,,2975000,29137,APT,,,2110,Yes,Monthly,No,New Canaan,South,"Library, Paddle Tennis, Park, Private Rec Facilities, Public Pool, Public Rec Facilities, Public Transportation, Tennis Courts",No,No,Not Applicable,11/29/2023,"Central Air, Zoned","Gas on Gas, Zoned",Natural Gas,,"Balcony, French Doors, Garden Area, Grill, Lighting, Sidewalk, Terrace",Saxe Middle,,,
https://smartmls-assets.cdn-connectmls.com/pics/02974C26481C4920E0631401100AF0A2/HD_1691706764564_170357554_1.JPEG,170357554,"160  Park St. , Unit# 203",New Canaan,ACTV,12/01/2020,CO,,1240,1240,4,2,2/0,"2 Car Garage, Assigned Parking, Parking Garage, Security",2020,1223,"Club House, Elevator, Exercise Room/Health Club, Guest Parking, Playground/Tot Lot",800380,,1405000,15159,APT,,,1089,Yes,Monthly,No,New Canaan,South,"Library, Medical Facilities, Paddle Tennis, Park, Public Pool, Public Rec Facilities, Public Transportation, Stables/Riding",No,No,Not Applicable,,"Central Air, Zoned","Gas on Gas, Zoned",Natural Gas,,"Balcony, French Doors, Gazebo, Lighting, Sidewalk, Terrace",Saxe Middle,,,
https://smartmls-assets.cdn-connectmls.com/pics/1527629F8C4DC6BAE0631401100AA217/HD_1712142449547_01_IMG_9466.JPEG,24007778,"100  York St. , Unit# 3C",New Haven,NEW,04/04/2024,CP,,998,998,4,2,2/0,"0 Car Garage, None",1958,5,"Elevator, Guest Parking, Pool, Security Services",0,,265000,0,RH2,,Thermopane Windows,1718,Yes,Monthly,No,James Hillhouse,Augusta Lewis Troup,"Commuter Bus, Medical Facilities, Park, Public Transportation, Shopping/Mall",Yes,No,Not Applicable,,Heat Pump,Radiator,Natural Gas,,"Balcony, Sidewalk, Awnings, Garden Area",,"Safety Fence, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/1532BA89207973C4E0631401100A71AD/HD_1712163242019_IMG_7774.JPEG,24007833,"140  Captain Thomas Blvd. , Unit# 401",West Haven,NEW,04/03/2024,CO,,1032,1032,4,2,2/0,"0 Car Garage, 1 Total Spaces, None, Assigned Parking",1977,5,,80080,,215000,3725,SRR,,,434,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,No,Yes,Ocean Frontage,,Ceiling Fans,Baseboard,Electric,,Balcony,,,,
